receive_time,data_time,data_value,raw_value,data_quality
2024-09-20 00:56:20,2024-09-20 00:56:11,5.51000000,3.66000000,A
2024-09-20 01:02:20,2024-09-20 01:02:11,5.45270000,3.60270000,A
2024-09-20 01:08:20,2024-09-20 01:08:11,5.39950000,3.54950000,A
2024-09-20 01:14:20,2024-09-20 01:14:11,5.34220000,3.49220000,A
2024-09-20 01:20:20,2024-09-20 01:20:11,5.27260000,3.42260000,A
2024-09-20 01:26:20,2024-09-20 01:26:11,5.17840000,3.32840000,A
2024-09-20 01:32:20,2024-09-20 01:32:11,5.12930000,3.27930000,A
2024-09-20 01:38:20,2024-09-20 01:38:11,5.05150000,3.20150000,A
2024-09-20 01:44:20,2024-09-20 01:44:11,4.99830000,3.14830000,A
2024-09-20 01:50:20,2024-09-20 01:50:11,4.92050000,3.07050000,A
2024-09-20 01:56:20,2024-09-20 01:56:11,4.84270000,2.99270000,A
2024-09-20 02:02:20,2024-09-20 02:02:11,4.78130000,2.93130000,A
2024-09-20 02:08:20,2024-09-20 02:08:11,4.73220000,2.88220000,A
2024-09-20 02:14:20,2024-09-20 02:14:11,4.67490000,2.82490000,A
2024-09-20 02:20:20,2024-09-20 02:20:11,4.61350000,2.76340000,A
2024-09-20 02:26:20,2024-09-20 02:26:11,4.53570000,2.68570000,A
2024-09-20 02:32:20,2024-09-20 02:32:11,4.47430000,2.62430000,A
2024-09-20 02:38:20,2024-09-20 02:38:11,4.41280000,2.56280000,A
2024-09-20 02:44:20,2024-09-20 02:44:11,4.35960000,2.50960000,A
2024-09-20 02:50:20,2024-09-20 02:50:11,4.29410000,2.44410000,A
2024-09-20 02:56:20,2024-09-20 02:56:11,4.24910000,2.39910000,A
2024-09-20 03:02:20,2024-09-20 03:02:11,4.15080000,2.30080000,A
2024-09-20 03:08:20,2024-09-20 03:08:11,4.13450000,2.28450000,A
2024-09-20 03:14:20,2024-09-20 03:14:11,4.07710000,2.22710000,A
2024-09-20 03:20:20,2024-09-20 03:20:11,4.01160000,2.16160000,A
2024-09-20 03:26:20,2024-09-20 03:26:11,3.95840000,2.10840000,A
2024-09-20 03:32:20,2024-09-20 03:32:11,3.90110000,2.05110000,A
2024-09-20 03:38:20,2024-09-20 03:38:11,3.85200000,2.00200000,A
2024-09-20 03:44:20,2024-09-20 03:44:11,3.79870000,1.94870000,A
2024-09-20 03:50:20,2024-09-20 03:50:11,3.74960000,1.89960000,A
2024-09-20 03:56:20,2024-09-20 03:56:11,3.70050000,1.85050000,A
2024-09-20 04:02:20,2024-09-20 04:02:11,3.65550000,1.80550000,A
2024-09-20 04:08:20,2024-09-20 04:08:11,3.59810000,1.74810000,A
2024-09-20 04:14:20,2024-09-20 04:14:11,3.55310000,1.70310000,A
2024-09-20 04:20:20,2024-09-20 04:20:11,3.51220000,1.66220000,A
2024-09-20 04:26:20,2024-09-20 04:26:11,3.46300000,1.61300000,A
2024-09-20 04:32:20,2024-09-20 04:32:11,3.38120000,1.53120000,A
2024-09-20 04:38:20,2024-09-20 04:38:11,3.36070000,1.51070000,A
2024-09-20 04:44:20,2024-09-20 04:44:11,3.31970000,1.46970000,A
2024-09-20 04:50:20,2024-09-20 04:50:11,3.26650000,1.41650000,A
2024-09-20 04:56:20,2024-09-20 04:56:11,3.22150000,1.37150000,A
2024-09-20 05:02:20,2024-09-20 05:02:11,3.13960000,1.28960000,A
2024-09-20 05:08:20,2024-09-20 05:08:11,3.11500000,1.26500000,A
2024-09-20 05:14:20,2024-09-20 05:14:11,3.03320000,1.18320000,A
2024-09-20 05:20:20,2024-09-20 05:20:11,3.00450000,1.15450000,A
2024-09-20 05:26:20,2024-09-20 05:26:11,2.93900000,1.08900000,A
2024-09-20 05:32:20,2024-09-20 05:32:11,2.88990000,1.03990000,A
2024-09-20 05:38:20,2024-09-20 05:38:11,2.83260000,0.98260000,A
2024-09-20 05:44:20,2024-09-20 05:44:11,2.78340000,0.93340000,A
2024-09-20 05:50:20,2024-09-20 05:50:11,2.73840000,0.88840000,A
2024-09-20 05:56:20,2024-09-20 05:56:11,2.69340000,0.84340000,A
2024-09-20 06:02:20,2024-09-20 06:02:11,2.65240000,0.80240000,A
2024-09-20 06:08:20,2024-09-20 06:08:11,2.59510000,0.74510000,A
2024-09-20 06:14:20,2024-09-20 06:14:11,2.55010000,0.70010000,A
2024-09-20 06:20:20,2024-09-20 06:20:11,2.51320000,0.66320000,A
2024-09-20 06:26:20,2024-09-20 06:26:11,2.47230000,0.62230000,A
2024-09-20 06:32:20,2024-09-20 06:32:11,2.43950000,0.58950000,A
2024-09-20 06:38:20,2024-09-20 06:38:11,2.39860000,0.54860000,A
2024-09-20 06:44:20,2024-09-20 06:44:11,2.37400000,0.52400000,A
2024-09-20 06:50:20,2024-09-20 06:50:11,2.33720000,0.48720000,A
2024-09-20 06:56:20,2024-09-20 06:56:11,2.31260000,0.46260000,A
2024-09-20 07:02:20,2024-09-20 07:02:11,2.27580000,0.42580000,A
2024-09-20 07:08:20,2024-09-20 07:08:11,2.25530000,0.40530000,A
2024-09-20 07:14:20,2024-09-20 07:14:11,2.23480000,0.38480000,A
2024-09-20 07:20:20,2024-09-20 07:20:11,2.21850000,0.36850000,A
2024-09-20 07:26:20,2024-09-20 07:26:11,2.20210000,0.35210000,A
2024-09-20 07:32:20,2024-09-20 07:32:11,2.17750000,0.32750000,A
2024-09-20 07:38:20,2024-09-20 07:38:11,2.25530000,0.40530000,A
2024-09-20 07:44:20,2024-09-20 07:44:11,2.33720000,0.48720000,A
2024-09-20 07:50:20,2024-09-20 07:50:11,2.41090000,0.56090000,A
2024-09-20 07:56:20,2024-09-20 07:56:11,2.51320000,0.66320000,A
2024-09-20 08:02:20,2024-09-20 08:02:11,2.61970000,0.76970000,A
2024-09-20 08:08:20,2024-09-20 08:08:11,2.73430000,0.88430000,A
2024-09-20 08:14:20,2024-09-20 08:14:11,2.86530000,1.01530000,A
2024-09-20 08:20:20,2024-09-20 08:20:11,2.98400000,1.13400000,A
2024-09-20 08:26:20,2024-09-20 08:26:11,3.09870000,1.24870000,A
2024-09-20 08:32:20,2024-09-20 08:32:11,3.19690000,1.34690000,A
2024-09-20 08:38:20,2024-09-20 08:38:11,3.27060000,1.42060000,A
2024-09-20 08:44:20,2024-09-20 08:44:11,3.37710000,1.52710000,A
2024-09-20 08:50:20,2024-09-20 08:50:11,3.40980000,1.55980000,A
2024-09-20 08:56:20,2024-09-20 08:56:11,3.49990000,1.64990000,A
2024-09-20 09:02:20,2024-09-20 09:02:11,3.59810000,1.74810000,A
2024-09-20 09:08:20,2024-09-20 09:08:11,3.68410000,1.83410000,A
2024-09-20 09:14:20,2024-09-20 09:14:11,3.77010000,1.92010000,A
2024-09-20 09:20:20,2024-09-20 09:20:11,3.85200000,2.00200000,A
2024-09-20 09:26:20,2024-09-20 09:26:11,3.91750000,2.06750000,A
2024-09-20 09:32:20,2024-09-20 09:32:11,4.01160000,2.16160000,A
2024-09-20 09:38:20,2024-09-20 09:38:11,4.08940000,2.23940000,A
2024-09-20 09:44:20,2024-09-20 09:44:11,4.17540000,2.32540000,A
2024-09-20 09:50:20,2024-09-20 09:50:11,4.26140000,2.41140000,A
2024-09-20 09:56:20,2024-09-20 09:56:11,4.35140000,2.50140000,A
2024-09-20 10:02:20,2024-09-20 10:02:11,4.42920000,2.57920000,A
2024-09-20 10:08:20,2024-09-20 10:08:11,4.51110000,2.66110000,A
2024-09-20 10:14:20,2024-09-20 10:14:11,4.59300000,2.74300000,A
2024-09-20 10:20:20,2024-09-20 10:20:11,4.66260000,2.81260000,A
2024-09-20 10:26:20,2024-09-20 10:26:11,4.74040000,2.89040000,A
2024-09-20 10:32:20,2024-09-20 10:32:11,4.81410000,2.96410000,A
2024-09-20 10:38:20,2024-09-20 10:38:11,4.87960000,3.02960000,A
2024-09-20 10:44:20,2024-09-20 10:44:11,4.94100000,3.09100000,A
2024-09-20 10:50:20,2024-09-20 10:50:11,5.01060000,3.16060000,A
2024-09-20 10:56:20,2024-09-20 10:56:11,5.07610000,3.22610000,A
2024-09-20 11:02:20,2024-09-20 11:02:11,5.12520000,3.27520000,A
2024-09-20 11:08:20,2024-09-20 11:08:11,5.17840000,3.32840000,A
2024-09-20 11:14:20,2024-09-20 11:14:11,5.22350000,3.37350000,A
2024-09-20 11:20:20,2024-09-20 11:20:11,5.27260000,3.42260000,A
2024-09-20 11:26:20,2024-09-20 11:26:11,5.30120000,3.45120000,A
2024-09-20 11:32:20,2024-09-20 11:32:11,5.32990000,3.47990000,A
2024-09-20 11:38:20,2024-09-20 11:38:11,5.34220000,3.49220000,A
2024-09-20 11:44:20,2024-09-20 11:44:11,5.35450000,3.50450000,A
2024-09-20 11:50:20,2024-09-20 11:50:11,5.33400000,3.48400000,A
2024-09-20 11:56:20,2024-09-20 11:56:11,5.30530000,3.45530000,A
2024-09-20 12:02:20,2024-09-20 12:02:11,5.27260000,3.42260000,A
2024-09-20 12:08:20,2024-09-20 12:08:11,5.25620000,3.40620000,A
2024-09-20 12:14:20,2024-09-20 12:14:11,5.21120000,3.36120000,A
2024-09-20 12:20:20,2024-09-20 12:20:11,5.16200000,3.31200000,A
2024-09-20 12:26:20,2024-09-20 12:26:11,5.11700000,3.26700000,A
2024-09-20 12:32:20,2024-09-20 12:32:11,5.07610000,3.22610000,A
2024-09-20 12:38:20,2024-09-20 12:38:11,5.03100000,3.18100000,A
2024-09-20 12:44:20,2024-09-20 12:44:11,4.98190000,3.13190000,A
2024-09-20 12:50:20,2024-09-20 12:50:11,4.93280000,3.08280000,A
2024-09-20 12:56:20,2024-09-20 12:56:11,4.89180000,3.04180000,A
2024-09-20 13:02:20,2024-09-20 13:02:11,4.83040000,2.98040000,A
2024-09-20 13:08:20,2024-09-20 13:08:11,4.77720000,2.92720000,A
2024-09-20 13:14:20,2024-09-20 13:14:11,4.73220000,2.88220000,A
2024-09-20 13:20:20,2024-09-20 13:20:11,4.67490000,2.82490000,A
2024-09-20 13:26:20,2024-09-20 13:26:11,4.61350000,2.76340000,A
2024-09-20 13:32:20,2024-09-20 13:32:11,4.56020000,2.71020000,A
2024-09-20 13:38:20,2024-09-20 13:38:11,4.51110000,2.66110000,A
2024-09-20 13:44:20,2024-09-20 13:44:11,4.46200000,2.61200000,A
2024-09-20 13:50:20,2024-09-20 13:50:11,4.40060000,2.55060000,A
2024-09-20 13:56:20,2024-09-20 13:56:11,4.33920000,2.48920000,A
2024-09-20 14:02:20,2024-09-20 14:02:11,4.27770000,2.42770000,A
2024-09-20 14:08:20,2024-09-20 14:08:11,4.23270000,2.38270000,A
2024-09-20 14:14:20,2024-09-20 14:14:11,4.17130000,2.32130000,A
2024-09-20 14:20:20,2024-09-20 14:20:11,4.10990000,2.25990000,A
2024-09-20 14:26:20,2024-09-20 14:26:11,4.05670000,2.20670000,A
2024-09-20 14:32:20,2024-09-20 14:32:11,4.01160000,2.16160000,A
2024-09-20 14:38:20,2024-09-20 14:38:11,3.95840000,2.10840000,A
2024-09-20 14:44:20,2024-09-20 14:44:11,3.89290000,2.04290000,A
2024-09-20 14:50:20,2024-09-20 14:50:11,3.85200000,2.00200000,A
2024-09-20 14:56:20,2024-09-20 14:56:11,3.79470000,1.94460000,A
2024-09-20 15:02:20,2024-09-20 15:02:11,3.74960000,1.89960000,A
2024-09-20 15:08:20,2024-09-20 15:08:11,3.69640000,1.84640000,A
2024-09-20 15:14:20,2024-09-20 15:14:11,3.64320000,1.79320000,A
2024-09-20 15:20:20,2024-09-20 15:20:11,3.59810000,1.74810000,A
2024-09-20 15:26:20,2024-09-20 15:26:11,3.55310000,1.70310000,A
2024-09-20 15:32:20,2024-09-20 15:32:11,3.49990000,1.64990000,A
2024-09-20 15:38:20,2024-09-20 15:38:11,3.45480000,1.60480000,A
2024-09-20 15:44:20,2024-09-20 15:44:11,3.41800000,1.56800000,A
2024-09-20 15:50:20,2024-09-20 15:50:11,3.37300000,1.52300000,A
2024-09-20 15:56:20,2024-09-20 15:56:11,3.31570000,1.46570000,A
2024-09-20 16:02:20,2024-09-20 16:02:11,3.27060000,1.42060000,A
2024-09-20 16:08:20,2024-09-20 16:08:11,3.22560000,1.37560000,A
2024-09-20 16:14:20,2024-09-20 16:14:11,3.18460000,1.33460000,A
2024-09-20 16:20:20,2024-09-20 16:20:11,3.18060000,1.33050000,A
2024-09-20 16:26:20,2024-09-20 16:26:11,3.17650000,1.32650000,A
2024-09-20 16:32:20,2024-09-20 16:32:11,3.15600000,1.30600000,A
2024-09-20 16:38:20,2024-09-20 16:38:11,3.13140000,1.28140000,A
2024-09-20 16:44:20,2024-09-20 16:44:11,3.07000000,1.22000000,A
2024-09-20 16:50:20,2024-09-20 16:50:11,3.01680000,1.16680000,A
2024-09-20 16:56:20,2024-09-20 16:56:11,2.97180000,1.12180000,A
2024-09-20 17:02:20,2024-09-20 17:02:11,2.89810000,1.04810000,A
2024-09-20 17:08:20,2024-09-20 17:08:11,2.84480000,0.99480000,A
2024-09-20 17:14:20,2024-09-20 17:14:11,2.79160000,0.94160000,A
2024-09-20 17:20:20,2024-09-20 17:20:11,2.73840000,0.88840000,A
2024-09-20 17:26:20,2024-09-20 17:26:11,2.69340000,0.84340000,A
2024-09-20 17:32:20,2024-09-20 17:32:11,2.65240000,0.80240000,A
2024-09-20 17:38:20,2024-09-20 17:38:11,2.59920000,0.74920000,A
2024-09-20 17:44:20,2024-09-20 17:44:11,2.55010000,0.70010000,A
2024-09-20 17:50:20,2024-09-20 17:50:11,2.51320000,0.66320000,A
2024-09-20 17:56:20,2024-09-20 17:56:11,2.46410000,0.61410000,A
2024-09-20 18:02:20,2024-09-20 18:02:11,2.43130000,0.58130000,A
2024-09-20 18:08:20,2024-09-20 18:08:11,2.40270000,0.55270000,A
2024-09-20 18:14:20,2024-09-20 18:14:11,2.37400000,0.52400000,A
2024-09-20 18:20:20,2024-09-20 18:20:11,2.34130000,0.49130000,A
2024-09-20 18:26:20,2024-09-20 18:26:11,2.32080000,0.47080000,A
2024-09-20 18:32:20,2024-09-20 18:32:11,2.29620000,0.44620000,A
2024-09-20 18:38:20,2024-09-20 18:38:11,2.26350000,0.41350000,A
2024-09-20 18:44:20,2024-09-20 18:44:11,2.33310000,0.48310000,A
2024-09-20 18:50:20,2024-09-20 18:50:11,2.41910000,0.56910000,A
2024-09-20 18:56:20,2024-09-20 18:56:11,2.50090000,0.65090000,A
2024-09-20 19:02:20,2024-09-20 19:02:11,2.59100000,0.74100000,A
2024-09-20 19:08:20,2024-09-20 19:08:11,2.68520000,0.83520000,A
2024-09-20 19:14:20,2024-09-20 19:14:11,2.79160000,0.94160000,A
2024-09-20 19:20:20,2024-09-20 19:20:11,2.89810000,1.04810000,A
2024-09-20 19:26:20,2024-09-20 19:26:11,3.00450000,1.15450000,A
2024-09-20 19:32:20,2024-09-20 19:32:11,3.09870000,1.24870000,A
2024-09-20 19:38:20,2024-09-20 19:38:11,3.19690000,1.34690000,A
2024-09-20 19:44:20,2024-09-20 19:44:11,3.27470000,1.42470000,A
2024-09-20 19:50:20,2024-09-20 19:50:11,3.36070000,1.51070000,A
2024-09-20 19:56:20,2024-09-20 19:56:11,3.45480000,1.60480000,A
2024-09-20 20:02:20,2024-09-20 20:02:11,3.54490000,1.69490000,A
2024-09-20 20:08:20,2024-09-20 20:08:11,3.63500000,1.78500000,A
2024-09-20 20:14:20,2024-09-20 20:14:11,3.71690000,1.86690000,A
2024-09-20 20:20:20,2024-09-20 20:20:11,3.81100000,1.96100000,A
2024-09-20 20:26:20,2024-09-20 20:26:11,3.89290000,2.04290000,A
2024-09-20 20:32:20,2024-09-20 20:32:11,3.98300000,2.13300000,A
2024-09-20 20:38:20,2024-09-20 20:38:11,4.07710000,2.22710000,A
2024-09-20 20:44:20,2024-09-20 20:44:11,4.17540000,2.32540000,A
2024-09-20 20:50:20,2024-09-20 20:50:11,4.27770000,2.42770000,A
2024-09-20 20:56:20,2024-09-20 20:56:11,4.38420000,2.53420000,A
2024-09-20 21:02:20,2024-09-20 21:02:11,4.47830000,2.62830000,A
2024-09-20 21:08:20,2024-09-20 21:08:11,4.57660000,2.72660000,A
2024-09-20 21:14:20,2024-09-20 21:14:11,4.67490000,2.82490000,A
2024-09-20 21:20:20,2024-09-20 21:20:11,4.77310000,2.92310000,A
2024-09-20 21:26:20,2024-09-20 21:26:11,4.85500000,3.00500000,A
2024-09-20 21:32:20,2024-09-20 21:32:11,4.92050000,3.07050000,A
2024-09-20 21:38:20,2024-09-20 21:38:11,4.98190000,3.13190000,A
2024-09-20 21:44:20,2024-09-20 21:44:11,5.07610000,3.22610000,A
2024-09-20 21:50:20,2024-09-20 21:50:11,5.14160000,3.29160000,A
2024-09-20 21:56:20,2024-09-20 21:56:11,5.22350000,3.37350000,A
2024-09-20 22:02:20,2024-09-20 22:02:11,5.30120000,3.45120000,A
2024-09-20 22:08:20,2024-09-20 22:08:11,5.37490000,3.52490000,A
2024-09-20 22:14:20,2024-09-20 22:14:11,5.43630000,3.58630000,A
2024-09-20 22:20:20,2024-09-20 22:20:11,5.51000000,3.66000000,A
2024-09-20 22:26:20,2024-09-20 22:26:11,5.57140000,3.72140000,A
2024-09-20 22:32:20,2024-09-20 22:32:11,5.61650000,3.76650000,A
2024-09-20 22:38:20,2024-09-20 22:38:11,5.67380000,3.82380000,A
2024-09-20 22:44:20,2024-09-20 22:44:11,5.73110000,3.88110000,A
2024-09-20 22:50:20,2024-09-20 22:50:11,5.77610000,3.92610000,A
2024-09-20 22:56:20,2024-09-20 22:56:11,5.83350000,3.98350000,A
2024-09-20 23:02:20,2024-09-20 23:02:11,5.88260000,4.03260000,A
2024-09-20 23:08:20,2024-09-20 23:08:11,5.95220000,4.10220000,A
2024-09-20 23:14:20,2024-09-20 23:14:11,5.99310000,4.14310000,A
2024-09-20 23:20:20,2024-09-20 23:20:11,6.04230000,4.19230000,A
2024-09-20 23:26:20,2024-09-20 23:26:11,6.07910000,4.22910000,A
2024-09-20 23:32:20,2024-09-20 23:32:11,6.12000000,4.27000000,A
2024-09-20 23:38:20,2024-09-20 23:38:11,6.16920000,4.31920000,A
2024-09-20 23:44:20,2024-09-20 23:44:11,6.20600000,4.35600000,A
2024-09-20 23:50:20,2024-09-20 23:50:11,6.23470000,4.38470000,A
2024-09-20 23:56:20,2024-09-20 23:56:11,6.27560000,4.42560000,A
2024-09-21 00:02:20,2024-09-21 00:02:11,6.29610000,4.44610000,A
2024-09-21 00:08:20,2024-09-21 00:08:11,6.33290000,4.48290000,A
2024-09-21 00:14:20,2024-09-21 00:14:11,6.35340000,4.50340000,A
2024-09-21 00:20:20,2024-09-21 00:20:11,6.35750000,4.50750000,A
2024-09-21 00:26:20,2024-09-21 00:26:11,6.35340000,4.50340000,A
2024-09-21 00:32:20,2024-09-21 00:32:11,6.34930000,4.49930000,A
2024-09-21 00:38:20,2024-09-21 00:38:11,6.30020000,4.45020000,A
2024-09-21 00:44:20,2024-09-21 00:44:11,6.25920000,4.40920000,A
2024-09-21 00:50:20,2024-09-21 00:50:11,6.22240000,4.37240000,A
2024-09-21 00:56:20,2024-09-21 00:56:11,6.18150000,4.33150000,A
2024-09-21 01:02:20,2024-09-21 01:02:11,6.14870000,4.29870000,A
2024-09-21 01:08:20,2024-09-21 01:08:11,6.09550000,4.24550000,A
2024-09-21 01:14:20,2024-09-21 01:14:11,6.05860000,4.20860000,A
2024-09-21 01:20:20,2024-09-21 01:20:11,5.99310000,4.14310000,A
2024-09-21 01:26:20,2024-09-21 01:26:11,5.91940000,4.06940000,A
2024-09-21 01:32:20,2024-09-21 01:32:11,5.89080000,4.04080000,A
2024-09-21 01:38:20,2024-09-21 01:38:11,5.80890000,3.95890000,A
2024-09-21 01:44:20,2024-09-21 01:44:11,5.75160000,3.90160000,A
2024-09-21 01:50:20,2024-09-21 01:50:11,5.70250000,3.85250000,A
2024-09-21 01:56:20,2024-09-21 01:56:11,5.66970000,3.81970000,A
2024-09-21 02:02:20,2024-09-21 02:02:11,5.55920000,3.70920000,A
2024-09-21 02:08:20,2024-09-21 02:08:11,5.50180000,3.65180000,A
2024-09-21 02:14:20,2024-09-21 02:14:11,5.44040000,3.59040000,A
2024-09-21 02:20:20,2024-09-21 02:20:11,5.39130000,3.54130000,A
2024-09-21 02:26:20,2024-09-21 02:26:11,5.28900000,3.43900000,A
2024-09-21 02:32:20,2024-09-21 02:32:11,5.23980000,3.38980000,A
2024-09-21 02:38:20,2024-09-21 02:38:11,5.15390000,3.30390000,A
2024-09-21 02:44:20,2024-09-21 02:44:11,5.10060000,3.25060000,A
2024-09-21 02:50:20,2024-09-21 02:50:11,5.01880000,3.16880000,A
2024-09-21 02:56:20,2024-09-21 02:56:11,4.96960000,3.11960000,A
2024-09-21 03:02:20,2024-09-21 03:02:11,4.87140000,3.02140000,A
2024-09-21 03:08:20,2024-09-21 03:08:11,4.79770000,2.94770000,A
2024-09-21 03:14:20,2024-09-21 03:14:11,4.75670000,2.90670000,A
2024-09-21 03:20:20,2024-09-21 03:20:11,4.67490000,2.82490000,A
2024-09-21 03:26:20,2024-09-21 03:26:11,4.62160000,2.77160000,A
2024-09-21 03:32:20,2024-09-21 03:32:11,4.55200000,2.70200000,A
2024-09-21 03:38:20,2024-09-21 03:38:11,4.48240000,2.63240000,A
2024-09-21 03:44:20,2024-09-21 03:44:11,4.41280000,2.56280000,A
2024-09-21 03:50:20,2024-09-21 03:50:11,4.35550000,2.50550000,A
2024-09-21 03:56:20,2024-09-21 03:56:11,4.26140000,2.41140000,A
2024-09-21 04:02:20,2024-09-21 04:02:11,4.24500000,2.39500000,A
2024-09-21 04:08:20,2024-09-21 04:08:11,4.19180000,2.34180000,A
2024-09-21 04:14:20,2024-09-21 04:14:11,4.13450000,2.28450000,A
2024-09-21 04:20:20,2024-09-21 04:20:11,4.07300000,2.22300000,A
2024-09-21 04:26:20,2024-09-21 04:26:11,4.01570000,2.16570000,A
2024-09-21 04:32:20,2024-09-21 04:32:11,3.95840000,2.10840000,A
2024-09-21 04:38:20,2024-09-21 04:38:11,3.89700000,2.04700000,A
2024-09-21 04:44:20,2024-09-21 04:44:11,3.85200000,2.00200000,A
2024-09-21 04:50:20,2024-09-21 04:50:11,3.79470000,1.94460000,A
2024-09-21 04:56:20,2024-09-21 04:56:11,3.73730000,1.88730000,A
2024-09-21 05:02:20,2024-09-21 05:02:11,3.70050000,1.85050000,A
2024-09-21 05:08:20,2024-09-21 05:08:11,3.65140000,1.80140000,A
2024-09-21 05:14:20,2024-09-21 05:14:11,3.59810000,1.74810000,A
2024-09-21 05:20:20,2024-09-21 05:20:11,3.55720000,1.70720000,A
2024-09-21 05:26:20,2024-09-21 05:26:11,3.51220000,1.66220000,A
2024-09-21 05:32:20,2024-09-21 05:32:11,3.46300000,1.61300000,A
2024-09-21 05:38:20,2024-09-21 05:38:11,3.41800000,1.56800000,A
2024-09-21 05:44:20,2024-09-21 05:44:11,3.37300000,1.52300000,A
2024-09-21 05:50:20,2024-09-21 05:50:11,3.32380000,1.47380000,A
2024-09-21 05:56:20,2024-09-21 05:56:11,3.27470000,1.42470000,A
2024-09-21 06:02:20,2024-09-21 06:02:11,3.22970000,1.37970000,A
2024-09-21 06:08:20,2024-09-21 06:08:11,3.18060000,1.33050000,A
2024-09-21 06:14:20,2024-09-21 06:14:11,3.13140000,1.28140000,A
2024-09-21 06:20:20,2024-09-21 06:20:11,3.07820000,1.22820000,A
2024-09-21 06:26:20,2024-09-21 06:26:11,3.02500000,1.17500000,A
