receive_time,data_time,data_value,raw_value,data_quality
2023-02-25 04:57:00,2023-02-25 04:56:47,2.12340000,3.22340000,A
2023-02-25 05:02:55,2023-02-25 05:02:47,2.09200000,3.19200000,A
2023-02-25 05:08:55,2023-02-25 05:08:47,2.06780000,3.16780000,A
2023-02-25 05:14:55,2023-02-25 05:14:47,2.04600000,3.14600000,A
2023-02-25 05:20:55,2023-02-25 05:20:47,2.02660000,3.12660000,A
2023-02-25 05:27:00,2023-02-25 05:26:47,2.00240000,3.10240000,A
2023-02-25 05:32:55,2023-02-25 05:32:47,1.99030000,3.09030000,A
2023-02-25 05:38:55,2023-02-25 05:38:47,1.97100000,3.07100000,A
2023-02-25 05:44:55,2023-02-25 05:44:47,1.95650000,3.05650000,A
2023-02-25 05:50:55,2023-02-25 05:50:47,1.94190000,3.04190000,A
2023-02-25 05:57:00,2023-02-25 05:56:47,1.93230000,3.03230000,A
2023-02-25 06:02:55,2023-02-25 06:02:47,1.92020000,3.02020000,A
2023-02-25 06:09:00,2023-02-25 06:08:47,1.90810000,3.00810000,A
2023-02-25 06:14:55,2023-02-25 06:14:47,1.90320000,3.00320000,A
2023-02-25 06:20:55,2023-02-25 06:20:47,1.89110000,2.99110000,A
2023-02-25 06:27:00,2023-02-25 06:26:47,1.88630000,2.98630000,A
2023-02-25 06:32:55,2023-02-25 06:32:47,1.88390000,2.98390000,A
2023-02-25 06:38:55,2023-02-25 06:38:47,1.88390000,2.98390000,A
2023-02-25 06:44:55,2023-02-25 06:44:47,1.88390000,2.98390000,A
2023-02-25 06:50:55,2023-02-25 06:50:47,1.89110000,2.99110000,A
2023-02-25 06:57:00,2023-02-25 06:56:47,1.90320000,3.00320000,A
2023-02-25 07:02:55,2023-02-25 07:02:47,1.94190000,3.04190000,A
2023-02-25 07:08:55,2023-02-25 07:08:47,1.97340000,3.07340000,A
2023-02-25 07:14:55,2023-02-25 07:14:47,2.05570000,3.15570000,A
2023-02-25 07:20:55,2023-02-25 07:20:47,2.12830000,3.22830000,A
2023-02-25 07:27:00,2023-02-25 07:26:47,2.22270000,3.32270000,A
2023-02-25 07:32:55,2023-02-25 07:32:47,2.32190000,3.42190000,A
2023-02-25 07:38:54,2023-02-25 07:38:47,2.41380000,3.51380000,A
2023-02-25 07:44:54,2023-02-25 07:44:47,2.51310000,3.61310000,A
2023-02-25 07:50:55,2023-02-25 07:50:47,2.61470000,3.71470000,A
2023-02-25 07:57:00,2023-02-25 07:56:47,2.73810000,3.83810000,A
2023-02-25 08:02:55,2023-02-25 08:02:47,2.86150000,3.96150000,A
2023-02-25 08:08:55,2023-02-25 08:08:47,2.98250000,4.08250000,A
2023-02-25 08:14:55,2023-02-25 08:14:47,3.11320000,4.21320000,A
2023-02-25 08:20:55,2023-02-25 08:20:47,3.24630000,4.34630000,A
2023-02-25 08:26:55,2023-02-25 08:26:47,3.35760000,4.45760000,A
2023-02-25 08:32:55,2023-02-25 08:32:47,3.48590000,4.58590000,A
2023-02-25 08:38:55,2023-02-25 08:38:47,3.61660000,4.71660000,A
2023-02-25 08:44:55,2023-02-25 08:44:47,3.73520000,4.83520000,A
2023-02-25 08:50:55,2023-02-25 08:50:47,3.85860000,4.95860000,A
2023-02-25 08:57:00,2023-02-25 08:56:47,3.98440000,5.08440000,A
2023-02-25 09:02:55,2023-02-25 09:02:47,4.11510000,5.21510000,A
2023-02-25 09:08:55,2023-02-25 09:08:47,4.25060000,5.35060000,A
2023-02-25 09:14:55,2023-02-25 09:14:47,4.38610000,5.48610000,A
2023-02-25 09:20:55,2023-02-25 09:20:47,4.52410000,5.62410000,A
2023-02-25 09:27:00,2023-02-25 09:26:47,4.65480000,5.75480000,A
2023-02-25 09:32:55,2023-02-25 09:32:47,4.77820000,5.87820000,A
2023-02-25 09:38:55,2023-02-25 09:38:47,4.89680000,5.99680000,A
2023-02-25 09:44:55,2023-02-25 09:44:47,4.98390000,6.08390000,A
2023-02-25 09:50:55,2023-02-25 09:50:47,5.08790000,6.18790000,A
2023-02-25 09:57:00,2023-02-25 09:56:47,5.18960000,6.28960000,A
2023-02-25 10:02:55,2023-02-25 10:02:47,5.28640000,6.38640000,A
2023-02-25 10:08:55,2023-02-25 10:08:47,5.39770000,6.49770000,A
2023-02-25 10:14:55,2023-02-25 10:14:47,5.48240000,6.58240000,A
2023-02-25 10:20:55,2023-02-25 10:20:47,5.55020000,6.65020000,A
2023-02-25 10:27:00,2023-02-25 10:26:47,5.63000000,6.73000000,A
2023-02-25 10:32:55,2023-02-25 10:32:47,5.70990000,6.80990000,A
2023-02-25 10:38:55,2023-02-25 10:38:47,5.79460000,6.89460000,A
2023-02-25 10:44:55,2023-02-25 10:44:47,5.85990000,6.95990000,A
2023-02-25 10:50:55,2023-02-25 10:50:47,5.93740000,7.03740000,A
2023-02-25 10:57:00,2023-02-25 10:56:47,5.99790000,7.09790000,A
2023-02-25 11:02:55,2023-02-25 11:02:47,6.04380000,7.14380000,A
2023-02-25 11:08:55,2023-02-25 11:08:47,6.10680000,7.20680000,A
2023-02-25 11:14:55,2023-02-25 11:14:47,6.14060000,7.24060000,A
2023-02-25 11:20:55,2023-02-25 11:20:47,6.19630000,7.29630000,A
2023-02-25 11:27:00,2023-02-25 11:26:47,6.23740000,7.33740000,A
2023-02-25 11:32:55,2023-02-25 11:32:47,6.29070000,7.39070000,A
2023-02-25 11:38:55,2023-02-25 11:38:47,6.31970000,7.41970000,A
2023-02-25 11:44:55,2023-02-25 11:44:47,6.35120000,7.45120000,A
2023-02-25 11:50:55,2023-02-25 11:50:47,6.37780000,7.47780000,A
2023-02-25 11:57:00,2023-02-25 11:56:47,6.39960000,7.49960000,A
2023-02-25 12:02:55,2023-02-25 12:02:47,6.39720000,7.49720000,A
2023-02-25 12:08:55,2023-02-25 12:08:47,6.40680000,7.50680000,A
2023-02-25 12:14:55,2023-02-25 12:14:47,6.41890000,7.51890000,A
2023-02-25 12:20:55,2023-02-25 12:20:47,6.42620000,7.52620000,A
2023-02-25 12:27:00,2023-02-25 12:26:47,6.42380000,7.52380000,A
2023-02-25 12:32:55,2023-02-25 12:32:47,6.41890000,7.51890000,A
2023-02-25 12:38:55,2023-02-25 12:38:47,6.37780000,7.47780000,A
2023-02-25 12:44:55,2023-02-25 12:44:47,6.36090000,7.46090000,A
2023-02-25 12:50:55,2023-02-25 12:50:47,6.31730000,7.41730000,A
2023-02-25 12:57:00,2023-02-25 12:56:47,6.27620000,7.37620000,A
2023-02-25 13:02:55,2023-02-25 13:02:47,6.20840000,7.30840000,A
2023-02-25 13:08:55,2023-02-25 13:08:47,6.15030000,7.25030000,A
2023-02-25 13:14:55,2023-02-25 13:14:47,6.08740000,7.18740000,A
2023-02-25 13:20:55,2023-02-25 13:20:47,6.02930000,7.12930000,A
2023-02-25 13:27:00,2023-02-25 13:26:47,5.95190000,7.05190000,A
2023-02-25 13:32:55,2023-02-25 13:32:47,5.88900000,6.98900000,A
2023-02-25 13:38:55,2023-02-25 13:38:47,5.79460000,6.89460000,A
2023-02-25 13:44:55,2023-02-25 13:44:47,5.72200000,6.82200000,A
2023-02-25 13:50:55,2023-02-25 13:50:47,5.61550000,6.71550000,A
2023-02-25 13:57:00,2023-02-25 13:56:47,5.52840000,6.62840000,A
2023-02-25 14:02:55,2023-02-25 14:02:47,5.42670000,6.52670000,A
2023-02-25 14:08:55,2023-02-25 14:08:47,5.34690000,6.44690000,A
2023-02-25 14:14:55,2023-02-25 14:14:47,5.21380000,6.31380000,A
2023-02-25 14:20:55,2023-02-25 14:20:47,5.05890000,6.15890000,A
2023-02-25 14:27:00,2023-02-25 14:26:47,4.95730000,6.05730000,A
2023-02-25 14:32:55,2023-02-25 14:32:47,4.81450000,5.91450000,A
2023-02-25 14:38:55,2023-02-25 14:38:47,4.66930000,5.76930000,A
2023-02-25 14:44:55,2023-02-25 14:44:47,4.54830000,5.64830000,A
2023-02-25 14:50:55,2023-02-25 14:50:47,4.42240000,5.52240000,A
2023-02-25 14:57:00,2023-02-25 14:56:47,4.31110000,5.41110000,A
2023-02-25 15:02:55,2023-02-25 15:02:47,4.18040000,5.28040000,A
2023-02-25 15:08:55,2023-02-25 15:08:47,4.06910000,5.16910000,A
2023-02-25 15:14:55,2023-02-25 15:14:47,3.94090000,5.04090000,A
2023-02-25 15:20:55,2023-02-25 15:20:47,3.81740000,4.91740000,A
2023-02-25 15:27:00,2023-02-25 15:26:47,3.72310000,4.82310000,A
2023-02-25 15:32:55,2023-02-25 15:32:47,3.61660000,4.71660000,A
2023-02-25 15:38:55,2023-02-25 15:38:47,3.51010000,4.61010000,A
2023-02-25 15:44:55,2023-02-25 15:44:47,3.40600000,4.50600000,A
2023-02-25 15:50:55,2023-02-25 15:50:47,3.30920000,4.40920000,A
2023-02-25 15:57:00,2023-02-25 15:56:47,3.21730000,4.31730000,A
2023-02-25 16:02:55,2023-02-25 16:02:47,3.12050000,4.22050000,A
2023-02-25 16:08:55,2023-02-25 16:08:47,3.03090000,4.13090000,A
2023-02-25 16:14:55,2023-02-25 16:14:47,2.93660000,4.03660000,A
2023-02-25 16:20:55,2023-02-25 16:20:47,2.86150000,3.96150000,A
2023-02-25 16:27:00,2023-02-25 16:26:47,2.75990000,3.85990000,A
2023-02-25 16:32:55,2023-02-25 16:32:47,2.69940000,3.79940000,A
2023-02-25 16:38:55,2023-02-25 16:38:47,2.61230000,3.71230000,A
2023-02-25 16:44:55,2023-02-25 16:44:47,2.54210000,3.64210000,A
2023-02-25 16:50:55,2023-02-25 16:50:47,2.47680000,3.57680000,A
2023-02-25 16:57:00,2023-02-25 16:56:47,2.41140000,3.51140000,A
2023-02-25 17:02:55,2023-02-25 17:02:47,2.35330000,3.45330000,A
2023-02-25 17:08:55,2023-02-25 17:08:47,2.29530000,3.39530000,A
2023-02-25 17:14:55,2023-02-25 17:14:47,2.24930000,3.34930000,A
2023-02-25 17:20:55,2023-02-25 17:20:47,2.20570000,3.30570000,A
2023-02-25 17:27:00,2023-02-25 17:26:47,2.16940000,3.26940000,A
2023-02-25 17:32:55,2023-02-25 17:32:47,2.14040000,3.24040000,A
2023-02-25 17:38:55,2023-02-25 17:38:47,2.10890000,3.20890000,A
2023-02-25 17:44:55,2023-02-25 17:44:47,2.08230000,3.18230000,A
2023-02-25 17:50:55,2023-02-25 17:50:47,2.05080000,3.15080000,A
2023-02-25 17:57:00,2023-02-25 17:56:47,2.03870000,3.13870000,A
2023-02-25 18:02:55,2023-02-25 18:02:47,2.01700000,3.11700000,A
2023-02-25 18:08:55,2023-02-25 18:08:47,2.00240000,3.10240000,A
2023-02-25 18:14:55,2023-02-25 18:14:47,1.98070000,3.08070000,A
2023-02-25 18:20:55,2023-02-25 18:20:47,1.97100000,3.07100000,A
2023-02-25 18:27:00,2023-02-25 18:26:47,1.95160000,3.05160000,A
2023-02-25 18:32:55,2023-02-25 18:32:47,1.93230000,3.03230000,A
2023-02-25 18:38:55,2023-02-25 18:38:47,2.08230000,3.18230000,A
2023-02-25 18:44:55,2023-02-25 18:44:47,2.11620000,3.21620000,A
2023-02-25 18:50:55,2023-02-25 18:50:47,2.17910000,3.27910000,A
2023-02-25 18:57:00,2023-02-25 18:56:47,2.24200000,3.34200000,A
2023-02-25 19:02:55,2023-02-25 19:02:47,2.28560000,3.38560000,A
2023-02-25 19:08:55,2023-02-25 19:08:47,2.30980000,3.40980000,A
2023-02-25 19:14:55,2023-02-25 19:14:47,2.21780000,3.31780000,A
2023-02-25 19:20:55,2023-02-25 19:20:47,2.16940000,3.26940000,A
2023-02-25 19:27:00,2023-02-25 19:26:47,2.13070000,3.23070000,A
2023-02-25 19:33:00,2023-02-25 19:32:47,2.09200000,3.19200000,A
2023-02-25 19:38:55,2023-02-25 19:38:47,2.05330000,3.15330000,A
2023-02-25 19:44:55,2023-02-25 19:44:47,2.01210000,3.11210000,A
2023-02-25 19:50:55,2023-02-25 19:50:47,1.97580000,3.07580000,A
2023-02-25 19:57:00,2023-02-25 19:56:47,1.95400000,3.05400000,A
2023-02-25 20:02:55,2023-02-25 20:02:47,1.92500000,3.02500000,A
2023-02-25 20:08:55,2023-02-25 20:08:47,1.90810000,3.00810000,A
2023-02-25 20:14:55,2023-02-25 20:14:47,1.89110000,2.99110000,A
2023-02-25 20:20:55,2023-02-25 20:20:47,1.87420000,2.97420000,A
2023-02-25 20:26:55,2023-02-25 20:26:47,1.85720000,2.95720000,A
2023-02-25 20:33:00,2023-02-25 20:32:47,1.84510000,2.94510000,A
2023-02-25 20:38:55,2023-02-25 20:38:47,1.83550000,2.93550000,A
2023-02-25 20:44:55,2023-02-25 20:44:47,1.82090000,2.92090000,A
2023-02-25 20:50:55,2023-02-25 20:50:47,1.82580000,2.92580000,A
2023-02-25 20:57:00,2023-02-25 20:56:47,1.81610000,2.91610000,A
2023-02-25 21:02:55,2023-02-25 21:02:47,1.81370000,2.91370000,A
2023-02-25 21:08:55,2023-02-25 21:08:47,1.80880000,2.90880000,A
2023-02-25 21:14:55,2023-02-25 21:14:47,1.80880000,2.90880000,A
2023-02-25 21:20:55,2023-02-25 21:20:47,1.82820000,2.92820000,A
2023-02-25 21:27:00,2023-02-25 21:26:47,1.86690000,2.96690000,A
2023-02-25 21:32:55,2023-02-25 21:32:47,1.94190000,3.04190000,A
2023-02-25 21:38:55,2023-02-25 21:38:47,2.04840000,3.14840000,A
2023-02-25 21:44:55,2023-02-25 21:44:47,2.15490000,3.25490000,A
2023-02-25 21:50:55,2023-02-25 21:50:47,2.27350000,3.37350000,A
2023-02-25 21:57:05,2023-02-25 21:56:47,2.38000000,3.48000000,A
2023-02-25 22:02:55,2023-02-25 22:02:47,2.49370000,3.59370000,A
2023-02-25 22:08:55,2023-02-25 22:08:47,2.62920000,3.72920000,A
2023-02-25 22:14:55,2023-02-25 22:14:47,2.75510000,3.85510000,A
2023-02-25 22:20:55,2023-02-25 22:20:47,2.87610000,3.97610000,A
2023-02-25 22:27:00,2023-02-25 22:26:47,2.99220000,4.09220000,A
2023-02-25 22:32:55,2023-02-25 22:32:47,3.10840000,4.20840000,A
2023-02-25 22:38:55,2023-02-25 22:38:47,3.21970000,4.31970000,A
2023-02-25 22:44:55,2023-02-25 22:44:47,3.32130000,4.42130000,A
2023-02-25 22:50:55,2023-02-25 22:50:47,3.41570000,4.51570000,A
2023-02-25 22:57:00,2023-02-25 22:56:47,3.50280000,4.60280000,A
2023-02-25 23:02:55,2023-02-25 23:02:47,3.58510000,4.68510000,A
2023-02-25 23:08:55,2023-02-25 23:08:47,3.66010000,4.76010000,A
2023-02-25 23:14:55,2023-02-25 23:14:47,3.74730000,4.84730000,A
2023-02-25 23:20:55,2023-02-25 23:20:47,3.82950000,4.92950000,A
2023-02-25 23:27:00,2023-02-25 23:26:47,3.90210000,5.00210000,A
2023-02-25 23:32:55,2023-02-25 23:32:47,3.98440000,5.08440000,A
2023-02-25 23:38:55,2023-02-25 23:38:47,4.05460000,5.15460000,A
2023-02-25 23:44:55,2023-02-25 23:44:47,4.11510000,5.21510000,A
2023-02-25 23:50:55,2023-02-25 23:50:47,4.17320000,5.27320000,A
2023-02-25 23:57:00,2023-02-25 23:56:47,4.22400000,5.32400000,A
2023-02-26 00:02:55,2023-02-26 00:02:47,4.27970000,5.37970000,A
2023-02-26 00:08:55,2023-02-26 00:08:47,4.34500000,5.44500000,A
2023-02-26 00:14:55,2023-02-26 00:14:47,4.39340000,5.49340000,A
2023-02-26 00:20:55,2023-02-26 00:20:47,4.45870000,5.55870000,A
2023-02-26 00:27:00,2023-02-26 00:26:47,4.50470000,5.60470000,A
2023-02-26 00:32:55,2023-02-26 00:32:47,4.54340000,5.64340000,A
2023-02-26 00:38:55,2023-02-26 00:38:47,4.57970000,5.67970000,A
2023-02-26 00:44:55,2023-02-26 00:44:47,4.60150000,5.70150000,A
2023-02-26 00:50:55,2023-02-26 00:50:47,4.62330000,5.72330000,A
2023-02-26 00:57:00,2023-02-26 00:56:47,4.62570000,5.72570000,A
2023-02-26 01:02:55,2023-02-26 01:02:47,4.64510000,5.74510000,A
2023-02-26 01:08:55,2023-02-26 01:08:47,4.65230000,5.75230000,A
2023-02-26 01:14:55,2023-02-26 01:14:47,4.66200000,5.76200000,A
2023-02-26 01:20:55,2023-02-26 01:20:47,4.65960000,5.75960000,A
2023-02-26 01:27:00,2023-02-26 01:26:47,4.64510000,5.74510000,A
2023-02-26 01:32:55,2023-02-26 01:32:47,4.62810000,5.72810000,A
2023-02-26 01:38:55,2023-02-26 01:38:47,4.59910000,5.69910000,A
2023-02-26 01:44:55,2023-02-26 01:44:47,4.57970000,5.67970000,A
2023-02-26 01:50:55,2023-02-26 01:50:47,4.55070000,5.65070000,A
2023-02-26 01:57:00,2023-02-26 01:56:47,4.54100000,5.64100000,A
2023-02-26 02:02:55,2023-02-26 02:02:47,4.50960000,5.60960000,A
2023-02-26 02:08:55,2023-02-26 02:08:47,4.49990000,5.59990000,A
2023-02-26 02:14:55,2023-02-26 02:14:47,4.46120000,5.56120000,A
2023-02-26 02:20:55,2023-02-26 02:20:47,4.42490000,5.52490000,A
2023-02-26 02:27:00,2023-02-26 02:26:47,4.39580000,5.49580000,A
2023-02-26 02:32:55,2023-02-26 02:32:47,4.36440000,5.46440000,A
2023-02-26 02:38:55,2023-02-26 02:38:47,4.31840000,5.41840000,A
2023-02-26 02:44:55,2023-02-26 02:44:47,4.26760000,5.36760000,A
2023-02-26 02:50:55,2023-02-26 02:50:47,4.20950000,5.30950000,A
2023-02-26 02:57:00,2023-02-26 02:56:47,4.14410000,5.24410000,A
2023-02-26 03:02:55,2023-02-26 03:02:47,4.07880000,5.17880000,A
2023-02-26 03:08:55,2023-02-26 03:08:47,4.02560000,5.12560000,A
2023-02-26 03:14:55,2023-02-26 03:14:47,3.96020000,5.06020000,A
2023-02-26 03:20:55,2023-02-26 03:20:47,3.87070000,4.97070000,A
2023-02-26 03:27:00,2023-02-26 03:26:47,3.76660000,4.86660000,A
2023-02-26 03:32:55,2023-02-26 03:32:47,3.73030000,4.83030000,A
2023-02-26 03:38:55,2023-02-26 03:38:47,3.65290000,4.75290000,A
2023-02-26 03:44:55,2023-02-26 03:44:47,3.56580000,4.66580000,A
2023-02-26 03:50:55,2023-02-26 03:50:47,3.47860000,4.57860000,A
2023-02-26 03:57:00,2023-02-26 03:56:47,3.39150000,4.49150000,A
2023-02-26 04:02:55,2023-02-26 04:02:47,3.33830000,4.43830000,A
2023-02-26 04:08:55,2023-02-26 04:08:47,3.25120000,4.35120000,A
2023-02-26 04:14:55,2023-02-26 04:14:47,3.18340000,4.28340000,A
2023-02-26 04:20:55,2023-02-26 04:20:47,3.12050000,4.22050000,A
2023-02-26 04:27:00,2023-02-26 04:26:47,3.06480000,4.16480000,A
2023-02-26 04:32:55,2023-02-26 04:32:47,2.98500000,4.08500000,A
2023-02-26 04:38:55,2023-02-26 04:38:47,2.92450000,4.02450000,A
2023-02-26 04:44:55,2023-02-26 04:44:47,2.88330000,3.98330000,A
2023-02-26 04:50:55,2023-02-26 04:50:47,2.81800000,3.91800000,A
2023-02-26 04:57:00,2023-02-26 04:56:47,2.75750000,3.85750000,A
2023-02-26 05:02:55,2023-02-26 05:02:47,2.70910000,3.80910000,A
2023-02-26 05:08:55,2023-02-26 05:08:47,2.66310000,3.76310000,A
2023-02-26 05:14:55,2023-02-26 05:14:47,2.60020000,3.70020000,A
2023-02-26 05:20:55,2023-02-26 05:20:47,2.54450000,3.64450000,A
2023-02-26 05:27:00,2023-02-26 05:26:47,2.51310000,3.61310000,A
2023-02-26 05:32:55,2023-02-26 05:32:47,2.46220000,3.56220000,A
2023-02-26 05:38:55,2023-02-26 05:38:47,2.42350000,3.52350000,A
2023-02-26 05:44:55,2023-02-26 05:44:47,2.40420000,3.50420000,A
2023-02-26 05:50:55,2023-02-26 05:50:47,2.36790000,3.46790000,A
2023-02-26 05:57:00,2023-02-26 05:56:47,2.35330000,3.45330000,A
2023-02-26 06:02:55,2023-02-26 06:02:47,2.32910000,3.42910000,A
2023-02-26 06:08:55,2023-02-26 06:08:47,2.31460000,3.41460000,A
2023-02-26 06:14:55,2023-02-26 06:14:47,2.29770000,3.39770000,A
2023-02-26 06:20:55,2023-02-26 06:20:47,2.28560000,3.38560000,A
2023-02-26 06:27:00,2023-02-26 06:26:47,2.28320000,3.38320000,A
2023-02-26 06:32:55,2023-02-26 06:32:47,2.28560000,3.38560000,A
2023-02-26 06:38:55,2023-02-26 06:38:47,2.30740000,3.40740000,A
2023-02-26 06:44:55,2023-02-26 06:44:47,2.30010000,3.40010000,A
2023-02-26 06:50:55,2023-02-26 06:50:47,2.32190000,3.42190000,A
2023-02-26 06:57:00,2023-02-26 06:56:47,2.34370000,3.44370000,A
2023-02-26 07:02:55,2023-02-26 07:02:47,2.36790000,3.46790000,A
2023-02-26 07:08:55,2023-02-26 07:08:47,2.40420000,3.50420000,A
2023-02-26 07:14:55,2023-02-26 07:14:47,2.43560000,3.53560000,A
2023-02-26 07:20:55,2023-02-26 07:20:47,2.46220000,3.56220000,A
2023-02-26 07:27:00,2023-02-26 07:26:47,2.49850000,3.59850000,A
2023-02-26 07:32:55,2023-02-26 07:32:47,2.55420000,3.65420000,A
2023-02-26 07:38:55,2023-02-26 07:38:47,2.59530000,3.69530000,A
2023-02-26 07:44:55,2023-02-26 07:44:47,2.66310000,3.76310000,A
2023-02-26 07:50:55,2023-02-26 07:50:47,2.73570000,3.83570000,A
2023-02-26 07:57:00,2023-02-26 07:56:47,2.77930000,3.87930000,A
2023-02-26 08:02:55,2023-02-26 08:02:47,2.86150000,3.96150000,A
2023-02-26 08:08:55,2023-02-26 08:08:47,2.93900000,4.03900000,A
2023-02-26 08:14:55,2023-02-26 08:14:47,3.01640000,4.11640000,A
2023-02-26 08:20:55,2023-02-26 08:20:47,3.09630000,4.19630000,A
2023-02-26 08:26:55,2023-02-26 08:26:47,3.17860000,4.27860000,A
2023-02-26 08:32:55,2023-02-26 08:32:47,3.26330000,4.36330000,A
2023-02-26 08:38:55,2023-02-26 08:38:47,3.36010000,4.46010000,A
2023-02-26 08:44:55,2023-02-26 08:44:47,3.45690000,4.55690000,A
2023-02-26 08:50:55,2023-02-26 08:50:47,3.56330000,4.66330000,A
2023-02-26 09:02:55,2023-02-26 09:02:47,3.72550000,4.82550000,A
2023-02-26 09:08:55,2023-02-26 09:08:47,3.82230000,4.92230000,A
2023-02-26 09:14:55,2023-02-26 09:14:47,3.91180000,5.01180000,A
2023-02-26 09:20:55,2023-02-26 09:20:47,4.00620000,5.10620000,A
2023-02-26 09:27:00,2023-02-26 09:26:47,4.10300000,5.20300000,A
2023-02-26 09:32:55,2023-02-26 09:32:47,4.19740000,5.29740000,A
2023-02-26 09:38:55,2023-02-26 09:38:47,4.30390000,5.40390000,A
2023-02-26 09:44:55,2023-02-26 09:44:47,4.41280000,5.51280000,A
2023-02-26 09:50:55,2023-02-26 09:50:47,4.50230000,5.60230000,A
2023-02-26 09:57:00,2023-02-26 09:56:47,4.58220000,5.68220000,A
2023-02-26 10:02:55,2023-02-26 10:02:47,4.66440000,5.76440000,A
2023-02-26 10:08:55,2023-02-26 10:08:47,4.79030000,5.89030000,A
2023-02-26 10:14:55,2023-02-26 10:14:47,4.88470000,5.98470000,A
2023-02-26 10:20:55,2023-02-26 10:20:47,4.98870000,6.08870000,A
2023-02-26 10:27:00,2023-02-26 10:26:47,5.07100000,6.17100000,A
2023-02-26 10:32:55,2023-02-26 10:32:47,5.15810000,6.25810000,A
2023-02-26 10:38:55,2023-02-26 10:38:47,5.26460000,6.36460000,A
2023-02-26 10:44:55,2023-02-26 10:44:47,5.30330000,6.40330000,A
2023-02-26 10:50:55,2023-02-26 10:50:47,5.38560000,6.48560000,A
