timestamp,water_level,barometric_pressure
2024-09-24 02:18:00-00:00,1.5832530769149118,100.99399780879975
2024-09-24 02:24:00-00:00,1.5559650464305306,100.99699616961671
2024-09-24 02:30:00-00:00,1.5314921690733647,100.99899507682801
2024-09-24 02:36:00-00:00,1.4999075545626996,101.00299946660328
2024-09-24 02:42:00-00:00,1.4728603886042735,100.9949972624054
2024-09-24 02:48:00-00:00,1.435884441638597,100.99899507682801
2024-09-24 02:54:00-00:00,1.4010009278160758,101.00599782742025
2024-09-24 03:00:00-00:00,1.365250341463779,101.00699728102589
2024-09-24 03:06:00-00:00,1.3308937513196994,101.01200112440682
2024-09-24 03:12:00-00:00,1.2979579531072742,101.00900276358986
2024-09-24 03:18:00-00:00,1.257322837023294,101.0109950954485
2024-09-24 03:24:00-00:00,1.2239863974035163,101.01200112440682
2024-09-24 03:30:00-00:00,1.1881075454135708,101.02299511406899
2024-09-24 03:36:00-00:00,1.1528630551297097,101.03099731826687
2024-09-24 03:42:00-00:00,1.1162098138154835,101.03199677187253
2024-09-24 03:48:00-00:00,1.0784449930397195,101.0380000688591
2024-09-24 03:54:00-00:00,1.0395587008441702,101.03999897607041
2024-09-24 04:00:00-00:00,1.0016057559464984,101.04199788328171
2024-09-24 04:06:00-00:00,0.9666170820190506,101.04099842967607
2024-09-24 04:12:00-00:00,0.9285306865219921,101.04099842967607
2024-09-24 04:18:00-00:00,0.8926511082340968,101.0519989946909
2024-09-24 04:24:00-00:00,0.8553659856040835,101.05000008747959
2024-09-24 04:30:00-00:00,0.8201003099434018,101.05499735550785
2024-09-24 04:36:00-00:00,0.7859456286742247,101.05499735550785
2024-09-24 04:42:00-00:00,0.7478503808485714,101.05499735550785
2024-09-24 04:48:00-00:00,0.7135056020485457,101.05099954108525
2024-09-24 04:54:00-00:00,0.6763416361445945,101.05700283807182
2024-09-24 05:00:00-00:00,0.6440325067177302,101.05900174528313
2024-09-24 05:06:00-00:00,0.6088836602815503,101.05700283807182
2024-09-24 05:12:00-00:00,0.5745254378612588,101.05900174528313
2024-09-24 05:18:00-00:00,0.5433079978847141,101.06200010610009
2024-09-24 05:24:00-00:00,0.5142538336784302,101.05900174528313
2024-09-24 05:30:00-00:00,0.4831978797437011,101.05800229167748
2024-09-24 05:36:00-00:00,0.4558661878141088,101.06399901331139
2024-09-24 05:42:00-00:00,0.42511660395751527,101.05999462353611
2024-09-24 05:48:00-00:00,0.3976424973458097,101.06499846691705
2024-09-24 05:54:00-00:00,0.36927764364084703,101.06699737412835
2024-09-24 06:00:00-00:00,0.3421581456179643,101.06499846691705
2024-09-24 06:06:00-00:00,0.31548759304853913,101.06799682773399
2024-09-24 06:12:00-00:00,0.28992747379222805,101.06599792052269
2024-09-24 06:18:00-00:00,0.2671592243782055,101.06599792052269
2024-09-24 06:24:00-00:00,0.24088434344908533,101.07100176390362
2024-09-24 06:30:00-00:00,0.2165098955767107,101.07499957832623
2024-09-24 06:36:00-00:00,0.1938723088666846,101.07599903193189
2024-09-24 06:42:00-00:00,0.1701711656173619,101.09099741136933
2024-09-24 06:48:00-00:00,0.14671589460604978,101.08600014334107
2024-09-24 06:54:00-00:00,0.12365495967045409,101.08300178252411
2024-09-24 07:00:00-00:00,0.10064760637596076,101.07000231029797
2024-09-24 07:06:00-00:00,0.07828890088824553,101.06599792052269
2024-09-24 07:12:00-00:00,0.05552107180092636,101.06599792052269
2024-09-24 07:18:00-00:00,0.03335315630054703,101.06599792052269
2024-09-24 07:24:00-00:00,0.01166826193007764,101.07299409576225
2024-09-24 07:30:00-00:00,-0.00938984702424964,101.06799682773399
2024-09-24 07:36:00-00:00,-0.02866366651954888,101.06899628133965
2024-09-24 07:42:00-00:00,-0.04614043243694904,101.07000231029797
2024-09-24 07:48:00-00:00,-0.0630179565631395,101.07100176390362
2024-09-24 07:54:00-00:00,-0.08097774361044968,101.06499846691705
2024-09-24 08:00:00-00:00,-0.09566118288227807,101.06799682773399
2024-09-24 08:06:00-00:00,-0.11224580407016418,101.07199464215661
2024-09-24 08:12:00-00:00,-0.12491587153901548,101.06699737412835
2024-09-24 08:18:00-00:00,-0.1388851919497946,101.06299955970574
2024-09-24 08:24:00-00:00,-0.1484426729783832,101.05900174528313
2024-09-24 08:30:00-00:00,-0.15713519475248894,101.0539979019022
2024-09-24 08:36:00-00:00,-0.1655084567319037,101.04799460491562
2024-09-24 08:42:00-00:00,-0.17148708039364657,101.05000008747959
2024-09-24 08:48:00-00:00,-0.17239402313781907,101.05300502364922
2024-09-24 08:54:00-00:00,-0.17569287999954875,101.04799460491562
2024-09-24 09:00:00-00:00,-0.17138496535874714,101.04900063387394
2024-09-24 09:06:00-00:00,-0.16482188149578675,101.05300502364922
2024-09-24 09:12:00-00:00,-0.1527241839889429,101.04600227305698
2024-09-24 09:18:00-00:00,-0.13942800289967966,101.03899952246475
2024-09-24 09:24:00-00:00,-0.11968734706051079,101.04299733688737
2024-09-24 09:30:00-00:00,-0.097024778893058,101.04399679049301
2024-09-24 09:36:00-00:00,-0.07109098898288732,101.04600227305698
2024-09-24 09:42:00-00:00,-0.04911609815494325,101.04199788328171
2024-09-24 09:48:00-00:00,-0.02334168475048742,101.03599458629513
2024-09-24 09:54:00-00:00,0.00379171630819103,101.04600227305698
2024-09-24 10:00:00-00:00,0.03314086007633671,101.0380000688591
2024-09-24 10:06:00-00:00,0.06814109168418742,101.02600005023861
2024-09-24 10:12:00-00:00,0.0998929011080566,101.02600005023861
2024-09-24 10:18:00-00:00,0.13304937844343306,101.02399456767463
2024-09-24 10:24:00-00:00,0.16860138221230336,101.02199566046333
2024-09-24 10:30:00-00:00,0.20595103845902818,101.0200033286047
2024-09-24 10:36:00-00:00,0.24520314306796687,101.01699839243508
2024-09-24 10:42:00-00:00,0.28436657423629397,101.00900276358986
2024-09-24 10:48:00-00:00,0.325797895825113,101.01400003161812
2024-09-24 10:54:00-00:00,0.3704975506705265,101.01400003161812
2024-09-24 11:00:00-00:00,0.4154870063082715,101.01699839243508
2024-09-24 11:06:00-00:00,0.4606930445048403,101.01200112440682
2024-09-24 11:12:00-00:00,0.5090191817818747,101.01400003161812
2024-09-24 11:18:00-00:00,0.5573627839904411,101.00999564184285
2024-09-24 11:24:00-00:00,0.6040982690417968,101.00999564184285
2024-09-24 11:30:00-00:00,0.6500464887179428,101.00599782742025
2024-09-24 11:36:00-00:00,0.6924876157968468,101.00699728102589
2024-09-24 11:42:00-00:00,0.7355933361322985,101.00399892020893
2024-09-24 11:48:00-00:00,0.7732951670826241,101.00200001299763
2024-09-24 11:54:00-00:00,0.8095557235836265,100.99899507682801
2024-09-24 12:00:00-00:00,0.8447979402306885,101.00599782742025
2024-09-24 12:06:00-00:00,0.8776548502673686,101.00699728102589
2024-09-24 12:12:00-00:00,0.9155255391099891,101.00000110578632
2024-09-24 12:18:00-00:00,0.9490141920254554,101.00399892020893
2024-09-24 12:24:00-00:00,0.9813747252441144,101.00399892020893
2024-09-24 12:30:00-00:00,1.012129188325655,101.0080033099842
2024-09-24 12:36:00-00:00,1.0418269820428274,101.0080033099842
2024-09-24 12:42:00-00:00,1.0688085622800356,101.00200001299763
2024-09-24 12:48:00-00:00,1.093902381173784,101.00599782742025
2024-09-24 12:54:00-00:00,1.1150672820827006,101.00999564184285
2024-09-24 13:00:00-00:00,1.1378402049775245,101.00999564184285
2024-09-24 13:06:00-00:00,1.1611981684528518,101.01599893882943
2024-09-24 13:12:00-00:00,1.1859942826037129,101.01699839243508
2024-09-24 13:18:00-00:00,1.2094558994959956,101.02199566046333
2024-09-24 13:24:00-00:00,1.2341272035346567,101.02100278221036
2024-09-24 13:30:00-00:00,1.2529142171712904,101.02799895744991
2024-09-24 13:36:00-00:00,1.27197599072093,101.03499513268947
2024-09-24 13:42:00-00:00,1.2959476150333558,101.03499513268947
2024-09-24 13:48:00-00:00,1.3059305304762128,101.03700061525345
2024-09-24 13:54:00-00:00,1.3238092000313602,101.04699515130997
2024-09-24 14:00:00-00:00,1.341673054374878,101.0539979019022
2024-09-24 14:06:00-00:00,1.3552651515634215,101.05900174528313
2024-09-24 14:12:00-00:00,1.370364207348897,101.0519989946909
2024-09-24 14:18:00-00:00,1.383316713501777,101.06599792052269
2024-09-24 14:24:00-00:00,1.3921890290983314,101.07299409576225
2024-09-24 14:30:00-00:00,1.4021996294920585,101.07199464215661
2024-09-24 14:36:00-00:00,1.410093219960114,101.07100176390362
2024-09-24 14:42:00-00:00,1.4219749105046877,101.07199464215661
2024-09-24 14:48:00-00:00,1.4286555490127917,101.07699848553753
2024-09-24 14:54:00-00:00,1.4324280579602156,101.08699959694673
2024-09-24 15:00:00-00:00,1.4367372095003184,101.08899850415803
2024-09-24 15:06:00-00:00,1.4394397708045723,101.08600014334107
2024-09-24 15:12:00-00:00,1.4421161392930055,101.0950018011446
2024-09-24 15:18:00-00:00,1.4507107409357842,101.09299631858063
2024-09-24 15:24:00-00:00,1.4512070612150696,101.09400234753895
2024-09-24 15:30:00-00:00,1.4517315891421627,101.08300178252411
2024-09-24 15:36:00-00:00,1.4469242000229148,101.08899850415803
2024-09-24 15:42:00-00:00,1.4411362593370147,101.08699959694673
2024-09-24 15:48:00-00:00,1.4369413791415941,101.08699959694673
2024-09-24 15:54:00-00:00,1.4306423427418422,101.09000453311634
2024-09-24 16:00:00-00:00,1.424855073666604,101.08799905055237
2024-09-24 16:06:00-00:00,1.4174599686663196,101.09000453311634
2024-09-24 16:12:00-00:00,1.4132503130363325,101.09600125475025
2024-09-24 16:18:00-00:00,1.39847487847033,101.09400234753895
2024-09-24 16:24:00-00:00,1.388798983661585,101.08899850415803
2024-09-24 16:30:00-00:00,1.3727952830033363,101.09000453311634
2024-09-24 16:36:00-00:00,1.351765028532561,101.08200232891846
2024-09-24 16:42:00-00:00,1.3366659708584723,101.07999684635449
2024-09-24 16:48:00-00:00,1.3267709424941514,101.08300178252411
2024-09-24 16:54:00-00:00,1.3044972222284659,101.08400123612977
2024-09-24 17:00:00-00:00,1.2876877930423851,101.08699959694673
2024-09-24 17:06:00-00:00,1.2710110635751302,101.08600014334107
2024-09-24 17:12:00-00:00,1.2527225180798762,101.07999684635449
2024-09-24 17:18:00-00:00,1.2364417409513702,101.08099629996013
2024-09-24 17:24:00-00:00,1.2137381753872933,101.08300178252411
2024-09-24 17:30:00-00:00,1.195071339217752,101.07800451449586
2024-09-24 17:36:00-00:00,1.17541380128691,101.07100176390362
2024-09-24 17:42:00-00:00,1.155944328775162,101.06799682773399
2024-09-24 17:48:00-00:00,1.1370244542966512,101.07400012472058
2024-09-24 17:54:00-00:00,1.1169561408266362,101.07100176390362
2024-09-24 18:00:00-00:00,1.0974862900148241,101.06799682773399
2024-09-24 18:06:00-00:00,1.0794209121752925,101.06299955970574
2024-09-24 18:12:00-00:00,1.0599263677597657,101.05700283807182
2024-09-24 18:18:00-00:00,1.049140395725637,101.05700283807182
2024-09-24 18:24:00-00:00,1.0345540108275721,101.05900174528313
2024-09-24 18:30:00-00:00,1.0241891874088007,101.04900063387394
2024-09-24 18:36:00-00:00,1.0089029032169532,101.0519989946909
2024-09-24 18:42:00-00:00,0.9967873768834868,101.05000008747959
2024-09-24 18:48:00-00:00,0.9764260872887619,101.04399679049301
2024-09-24 18:54:00-00:00,0.9677564351659397,101.03499513268947
2024-09-24 19:00:00-00:00,0.9555684102361645,101.03700061525345
2024-09-24 19:06:00-00:00,0.9452485587386777,101.03499513268947
2024-09-24 19:12:00-00:00,0.9371651425822235,101.03199677187253
2024-09-24 19:18:00-00:00,0.9317847068656538,101.02600005023861
2024-09-24 19:24:00-00:00,0.9243877832563073,101.02799895744991
2024-09-24 19:30:00-00:00,0.917812366873099,101.02199566046333
2024-09-24 19:36:00-00:00,0.919519865948195,101.01699839243508
